date,index,TICKER,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,idio_vol,TB3MS,T10Y2Y,BAA10Y,BM,ME,Size,Momentum,ShortTermReversal
2014-09-30,2525,NVR,24.891,0.227,10.999,18.616,19.15,19.15,19.15,1.089,13.794,0.005,0.063,0.11,0.107,0.199,0.102,0.066,0.191,0.211,0.249,0.364,0.211,0.157,0.211,0.373,0.1285,0.349,0.674,0.326,0.327,0.326,0.042,0.041,0.633,0.089,0.5545,0.243,1.254,0.0,0.32,0.486,0.2324999999999999,-0.0295,0.221,0.908,30.352,0.484,0.499,0.401,0.998,11.93,18.628,0.2145,0.8795,1.1985,110.404,2.739,1.757,363.413,15.502,2.364,3.51,13.463,0.0,0.0,0.0,-0.028,4.313,0.585,0.0,N V R INC,11.0,1.0,1531.0,1130.02002,25446.0,-0.008972,4195.0,1112.53003,1150.0,1135.19995,-0.004091,-0.006147,-0.002786,35.0,0.0,0.0,2.0,4740433.983899999,-0.0089716991887744,-0.008972,4921531.7983,0.094618712036129,28754489.428919997,0.0081179235206152,0.0072183988339739,-0.031231773629821564,0.021708866831411613,-0.006612,-0.0115029999999999,-0.0019349999999999,0.0066699999999999,-0.006612,1130.02002,1.0,0.6227129521285637,0.0173706350508329,0.02,1.9676190476190476,2.268095238095238,0.227,4740433.983899999,15.37163924726491,0.03157936299266351,-0.000145
2014-10-31,2526,NVR,26.402,0.227,10.999,20.224,20.803,20.803,20.803,1.155,14.631,0.005,0.063,0.11,0.107,0.199,0.102,0.066,0.191,0.211,0.249,0.364,0.211,0.157,0.211,0.39,0.128,0.349,0.674,0.326,0.327,0.326,0.042,0.041,0.633,0.089,0.562,0.243,1.254,0.0,0.321,0.486,0.23,-0.007,0.221,0.908,30.352,0.484,0.499,0.401,0.998,11.93,18.628,0.197,0.868,1.193,110.404,2.739,1.757,363.413,15.502,2.364,3.51,13.463,0.0,0.0,0.0,-0.028,4.574,0.635,0.0,N V R INC,11.0,1.0,1531.0,1227.57996,16932.0,-0.000676,4096.0,1211.25,1228.0,1228.0,0.011527,0.009145,0.011731,35.0,0.0,0.0,2.0,5028167.51616,-0.0006757271429963,-0.000676,4716648.1661,0.176809032735116,20785383.88272,0.0420551673389179,0.0202418937511187,-0.031231773629821564,0.021708866831411613,0.000856,0.095001,0.080701,-0.034093,0.000856,1227.57996,1.0,-1.7618704265881586,0.0173706350508329,0.02,1.8586363636363636,2.3836363636363633,0.227,5028167.51616,15.430566164795998,0.03157936299266351,-0.008972
2014-11-30,2527,NVR,25.856,0.245,10.968,19.744,20.387,20.387,20.387,1.18,36.774,0.004,0.064,0.113,0.109,0.203,0.104,0.068,0.199,0.226,0.256,0.364,0.226,0.166,0.226,0.39,0.128,0.361,0.668,0.332,0.333,0.332,0.042,0.041,0.56,0.089,0.562,0.246,1.22,0.0,0.321,0.484,0.23,-0.007,0.221,0.77,27.581,0.497,0.507,0.407,1.027,12.216,19.116,0.197,0.868,1.193,115.807,2.63,1.782,377.77,16.121,2.412,3.611,13.463,0.0,0.0,0.0,0.057,4.478,0.608,0.0,N V R INC,11.0,1.0,1531.0,1258.67004,16854.0,0.016918,4096.0,1246.40002,1264.98999,1248.75,-0.006097,-0.013253,-0.002542,35.0,0.0,0.0,2.0,5155512.48384,0.016918116502276,0.016918,5148775.15805,0.0927459415766864,21213624.85416,0.024890753972052,0.0061759903659251,-0.031231773629821564,0.021708866831411613,-0.005032,-0.0039639999999999,-0.015706,0.073005,-0.005032,1258.67004,1.0,-0.9744119622877572,0.0173706350508329,0.02,1.7983333333333331,2.4594444444444448,0.245,5155512.48384,15.45557708539778,0.03157936299266351,-0.000676
2014-12-31,2528,NVR,26.199,0.245,10.968,20.005,20.656,20.656,20.656,1.196,37.26,0.004,0.064,0.113,0.109,0.203,0.104,0.068,0.199,0.226,0.256,0.364,0.226,0.166,0.226,0.39,0.128,0.361,0.668,0.332,0.333,0.332,0.042,0.041,0.56,0.089,0.562,0.246,1.22,0.0,0.321,0.484,0.23,-0.007,0.221,0.77,27.581,0.497,0.507,0.407,1.027,12.216,19.116,0.197,0.868,1.193,115.807,2.63,1.782,377.77,16.121,2.412,3.611,13.463,0.0,0.0,0.0,0.057,4.537,0.616,0.0,N V R INC,11.0,1.0,1531.0,1275.32996,20711.0,-0.001058,4096.0,1265.32996,1284.27002,1275.94995,-0.008784,-0.001034,-0.010311,35.0,0.0,0.0,2.0,5223751.51616,-0.0010575006635373,-0.001058,5197782.99904,0.1325913375235725,26413358.80156,0.0328790289200386,0.0123210174823348,-0.031231773629821564,0.021708866831411613,0.013238,0.053112,0.020113,-0.0177729999999999,0.013238,1276.68005,0.9989424993364626,-0.4306051541104324,0.0173706350508329,0.03,1.5718181818181818,2.5304545454545457,0.245,5223751.51616,15.46872638298782,0.03157936299266351,0.016918
2015-01-31,2529,NVR,25.47,0.245,10.968,19.674,20.315,20.315,20.315,1.163,36.223,0.004,0.064,0.113,0.109,0.203,0.104,0.068,0.199,0.226,0.256,0.364,0.226,0.166,0.226,0.39,0.128,0.361,0.668,0.332,0.333,0.332,0.042,0.041,0.56,0.089,0.562,0.246,1.22,0.0,0.321,0.484,0.23,-0.007,0.221,0.77,27.581,0.497,0.507,0.407,1.027,12.216,19.116,0.197,0.868,1.193,115.807,2.63,1.782,377.77,16.121,2.412,3.611,13.463,0.0,0.0,0.0,0.057,4.411,0.606,0.0,N V R INC,11.0,1.0,1531.0,1254.22998,32080.0,-0.011101,4049.0,1240.0,1268.0,1240.0,-0.012152,-0.009641,-0.012992,35.0,0.0,0.0,2.0,5078377.18902,-0.0111014494357948,-0.011101,5229281.4848,0.1541678340214331,40235697.7584,0.0155804718260983,0.0165742718550072,-0.031231773629821564,0.021708866831411613,0.036091,-0.0198329999999999,-0.0117699999999999,0.030496,0.036091,1321.0,0.9494549432248296,-0.2569963346952031,0.0175440510852986,0.03,1.33,2.573,0.245,5078377.18902,15.440502317539016,0.0008167381895127779,-0.001058
2015-02-28,2530,NVR,25.341,0.218,11.659,20.234,20.976,20.976,20.976,1.211,29.224,0.0,0.063,0.111,0.107,0.203,0.102,0.067,0.204,0.236,0.266,0.379,0.236,0.165,0.236,0.39,0.128,0.384,0.652,0.348,0.348,0.348,0.042,0.042,0.465,0.089,0.562,0.255,1.212,0.0,0.321,0.488,0.23,-0.007,0.15,0.828,23.404,0.533,0.522,0.425,1.091,12.268,19.072,0.197,0.868,1.193,110.42,2.767,1.841,455.564,17.198,2.584,3.961,13.9475,0.0,0.0,0.0,0.04,4.797,0.505,0.0,N V R INC,11.0,1.0,1531.0,1332.0,10666.0,-0.006697,4049.0,1319.98999,1336.0,1328.15002,-0.002605,-0.001387,-0.002956,35.0,0.0,0.0,2.0,5393268.0,-0.0066965802129276,-0.006697,5014036.48,0.0946823984814725,14207112.0,0.0208155070446773,0.0090415948725583,-0.031231773629821564,0.021708866831411613,-9.7e-05,0.008221,0.0095189999999999,0.065609,-9.7e-05,1359.0,0.9801324503311258,-1.4131845790394282,0.0141987683398934,0.02,1.356315789473684,2.531578947368421,0.218,5393268.0,15.500662067132495,-0.01150522301770951,-0.011101
2015-03-31,2531,NVR,25.359,0.218,11.659,20.183,20.924,20.924,20.924,1.212,29.244,0.0,0.063,0.111,0.107,0.203,0.102,0.067,0.204,0.236,0.266,0.379,0.236,0.165,0.236,0.39,0.128,0.384,0.652,0.348,0.348,0.348,0.042,0.042,0.465,0.089,0.562,0.255,1.212,0.0,0.321,0.488,0.23,-0.007,0.15,0.828,23.404,0.533,0.522,0.425,1.091,12.268,19.072,0.197,0.868,1.193,110.42,2.767,1.841,455.564,17.198,2.584,3.961,14.432,0.0,0.0,0.0,0.04,4.801,0.504,0.0,N V R INC,11.0,1.0,1531.0,1328.66003,33398.0,-0.006981,4062.0,1312.02002,1349.97998,1334.0,-0.007119,-0.003535,-0.008796,35.0,0.0,0.0,2.0,5397017.04186,-0.0069805455904334,-0.006981,5443070.90245,0.076424688830116,44374587.68194,0.0219304758375726,0.0090466457471089,-0.031231773629821564,0.021708866831411613,0.005561,0.014093,0.0098749999999999,0.0045749999999999,0.005561,1359.0,0.977674782928624,1.206111349363332,0.0126204075369654,0.03,1.4022727272727271,2.496363636363637,0.218,5397017.04186,15.501356959250048,-0.022533546245592118,-0.006697
2015-04-30,2532,NVR,25.324,0.218,11.659,20.15,20.89,20.89,20.89,1.21,29.204,0.0,0.063,0.111,0.107,0.203,0.102,0.067,0.204,0.236,0.266,0.379,0.236,0.165,0.236,0.39,0.128,0.384,0.652,0.348,0.348,0.348,0.042,0.042,0.465,0.089,0.562,0.255,1.212,0.0,0.321,0.488,0.23,-0.007,0.15,0.828,23.404,0.533,0.522,0.425,1.091,12.268,19.072,0.197,0.868,1.193,110.42,2.767,1.841,455.564,17.198,2.584,3.961,6.897,0.0,0.0,0.0,0.04,4.794,0.503,0.0,N V R INC,11.0,1.0,1531.0,1326.48999,29265.0,-0.017429,4063.0,1316.30005,1354.94995,1349.02002,-0.010676,-0.011719,-0.010129,35.0,0.0,0.0,2.0,5389528.82937,-0.0174293933804032,-0.017429,5397017.04186,0.1137089238814968,38819729.55735,0.0285198797896319,0.0135971382008359,-0.031231773629821564,0.021708866831411613,-0.004887,0.012527,0.0038559999999999,0.0058159999999999,-0.004887,1359.23999,0.9759056529818548,0.1742666381361607,0.0126800803418916,0.02,1.395,2.549090909090909,0.218,5389528.82937,15.499968523362906,-0.025860077236530943,-0.006981
2015-05-31,2533,NVR,26.541,0.216,11.066,19.158,19.912,19.912,19.912,1.203,27.831,0.003,0.065,0.111,0.106,0.201,0.101,0.069,0.21,0.253,0.284,0.379,0.253,0.181,0.253,0.39,0.128,0.388,0.654,0.346,0.345,0.346,0.042,0.042,0.425,0.089,0.562,0.252,1.178,0.0,0.321,0.481,0.23,-0.007,0.15,0.843,23.927,0.528,0.523,0.425,1.097,12.857,19.552,0.197,0.868,1.193,117.907,2.595,1.932,393.889,16.194,2.651,4.052,6.897,0.0,0.0,0.0,0.041,4.747,0.487,0.0,N V R INC,11.0,1.0,1531.0,1360.59998,22189.0,-0.012089,4065.0,1355.0,1377.81006,1371.0,-0.005829,-0.002778,-0.006318,35.0,0.0,0.0,2.0,5530838.9187,-0.0120893229261209,-0.012089,5483781.3212399995,0.1043907418012349,30190352.956219997,0.0195577307256804,0.0095866584611114,-0.031231773629821564,0.021708866831411613,0.00505,0.052914,0.0562599999999999,-0.0316109999999999,0.00505,1382.03003,0.9844937884598643,-0.395096036276964,0.0121018021587753,0.02,1.5885,2.691,0.216,5530838.9187,15.525850065193474,-0.029619843457959538,-0.017429
2015-06-30,2534,NVR,26.139,0.216,11.066,18.868,19.611,19.611,19.611,1.184,27.409,0.003,0.065,0.111,0.106,0.201,0.101,0.069,0.21,0.253,0.284,0.379,0.253,0.181,0.253,0.39,0.128,0.388,0.654,0.346,0.345,0.346,0.042,0.042,0.425,0.089,0.562,0.252,1.178,0.0,0.321,0.481,0.23,-0.007,0.15,0.843,23.927,0.528,0.523,0.425,1.097,12.857,19.552,0.197,0.868,1.193,117.907,2.595,1.932,393.889,16.194,2.651,4.052,6.897,0.0,0.0,0.0,0.041,4.675,0.48,0.0,N V R INC,11.0,1.0,1531.0,1340.0,37687.0,-0.012833,4065.0,1336.04004,1369.16003,1369.16003,0.002975,0.004032,0.002658,35.0,0.0,0.0,2.0,5447100.0,-0.0128331978950303,-0.012833,5539538.05935,0.0828886804424045,50500580.0,0.0143840777559194,0.0067580380203288,-0.031231773629821564,0.021708866831411613,-0.012074,-0.0074929999999999,0.0024139999999999,0.0334289999999999,-0.012074,1382.03003,0.969588193391138,1.6891238010080616,0.0112969892089588,0.02,1.675,2.7618181818181817,0.216,5447100.0,15.510593914926869,-0.04486661515999257,-0.012089
2015-07-31,2535,NVR,29.037,0.216,11.066,20.981,21.807,21.807,21.807,1.316,30.448,0.003,0.065,0.111,0.106,0.201,0.101,0.069,0.21,0.253,0.284,0.379,0.253,0.181,0.253,0.39,0.128,0.388,0.654,0.346,0.345,0.346,0.042,0.042,0.425,0.089,0.562,0.252,1.178,0.0,0.321,0.481,0.23,-0.007,0.15,0.843,23.927,0.528,0.523,0.425,1.097,12.857,19.552,0.197,0.868,1.193,117.907,2.595,1.932,393.889,16.194,2.651,4.052,6.897,0.0,0.0,0.0,0.041,5.193,0.533,0.0,N V R INC,11.0,1.0,1531.0,1490.04004,24335.0,0.002685,4061.0,1471.021,1500.0,1484.64001,-0.000764,0.002575,-0.002272,35.0,0.0,0.0,2.0,6051052.6024400005,0.0026849634034868,0.002685,5519253.75,0.1336550253736748,36260124.3734,0.0318774508522185,0.0075614004361139,-0.031231773629821564,0.021708866831411613,0.007492,0.061718,0.0362609999999999,0.0352609999999999,0.007492,1490.04004,1.0,-0.4929095942133907,0.0109239884814789,0.03,1.656818181818182,2.877272727272727,0.216,6051052.6024400005,15.615742798747965,-0.05980246466581152,-0.012833
2015-08-31,2536,NVR,29.022,0.234,10.509,19.407,20.236,20.236,20.236,1.302,38.286,0.003,0.068,0.116,0.112,0.203,0.107,0.072,0.231,0.284,0.304,0.379,0.284,0.2,0.284,0.39,0.128,0.396,0.663,0.337,0.337,0.337,0.042,0.042,0.411,0.089,0.562,0.246,1.089,0.0,0.321,0.477,0.23,-0.007,0.15,0.879,24.105,0.508,0.516,0.417,1.065,13.833,21.101,0.197,0.868,1.193,120.626,2.545,1.948,399.353,16.508,2.667,4.022,6.897,0.0,0.0,0.0,0.066,4.842,0.498,0.0,N V R INC,11.0,1.0,1531.0,1519.94995,29797.0,0.006689,4061.0,1494.0,1530.49109,1500.0,-0.007265,0.001207,-0.008392,35.0,0.0,0.0,2.0,6172516.74695,0.0066893864514936,0.006689,6051052.6024400005,0.0940694185620648,45289948.66015,0.0195077719073679,0.0142722537528885,-0.031231773629821564,0.021708866831411613,0.000146,-0.0097039999999999,0.0096299999999999,0.096122,0.000146,1583.76001,0.959709766885704,0.4399018440406828,0.0112165351082645,0.07,1.4695238095238097,3.020952380952381,0.234,6172516.74695,15.635617213352914,-0.05714131977480652,0.002685
2015-09-30,2537,NVR,29.122,0.234,10.509,19.474,20.306,20.306,20.306,1.306,38.419,0.003,0.068,0.116,0.112,0.203,0.107,0.072,0.231,0.284,0.304,0.379,0.284,0.2,0.284,0.245,0.211,0.396,0.663,0.337,0.337,0.337,0.042,0.042,0.411,0.089,0.2785,0.246,1.089,0.0,0.28,0.477,0.827,0.622,0.15,0.879,24.105,0.508,0.516,0.417,1.065,13.833,21.101,0.426,1.094,1.2847499999999998,120.626,2.545,1.948,399.353,16.508,2.667,4.022,6.897,0.0,0.0,0.0,0.066,4.858,0.5,0.0,N V R INC,11.0,1.0,1531.0,1525.21997,36562.0,0.005392,4061.0,1510.01001,1565.02002,1530.98999,0.01943,0.014167,0.019076,35.0,0.0,0.0,2.0,6193918.29817,0.0053920330276846,0.005392,6172516.74695,0.0977021245504099,55765092.54314,0.0241304000667431,0.0129825533227846,-0.031231773629821564,0.021708866831411613,-0.025934,-0.0344449999999999,-0.011507,0.058497,-0.025934,1592.0,0.9580527449748744,0.8045746265334055,0.0113554997958112,0.02,1.4595238095238094,3.1680952380952383,0.234,6193918.29817,15.639078448948794,-0.042241529061520344,0.006689
2015-10-31,2538,NVR,30.663,0.234,10.509,20.911,21.805,21.805,21.805,1.375,40.451,0.003,0.068,0.116,0.112,0.203,0.107,0.072,0.231,0.284,0.304,0.379,0.284,0.2,0.284,0.245,0.211,0.396,0.663,0.337,0.337,0.337,0.042,0.042,0.411,0.089,0.2785,0.246,1.089,0.0,0.28,0.477,0.827,0.622,0.15,0.879,24.105,0.508,0.516,0.417,1.065,13.833,21.101,0.426,1.094,1.2847499999999998,120.626,2.545,1.948,399.353,16.508,2.667,4.022,6.897,0.0,0.0,0.0,0.066,5.115,0.536,0.0,N V R INC,11.0,1.0,1531.0,1637.76001,28684.0,0.002105,3982.0,1626.21997,1647.04504,1638.97998,-0.004004,-0.001223,-0.00481,35.0,0.0,0.0,2.0,6521560.35982,0.0021048877240958,0.002105,6287808.61817,0.1354789962179107,46977508.126839995,0.0329697549051541,0.0137477677476056,-0.031231773629821564,0.021708866831411613,-0.003166,0.055539,0.0648929999999999,0.0021809999999999,-0.003166,1665.0,0.9836396456456457,-0.9062390553618322,0.0116297009386861,0.02,1.4252380952380952,3.2714285714285714,0.234,6521560.35982,15.690624224261411,-0.03642591930767214,0.005392
2015-11-30,2539,NVR,29.965,0.204,10.334,19.664,20.629,20.629,20.629,1.332,27.206,0.003,0.07,0.12,0.116,0.205,0.111,0.075,0.243,0.295,0.32,0.379,0.295,0.21,0.295,0.245,0.211,0.409,0.667,0.333,0.333,0.333,0.042,0.042,0.39,0.089,0.2785,0.242,1.012,0.0,0.28,0.471,0.827,0.622,0.15,0.926,24.72,0.499,0.514,0.416,1.059,14.868,22.734,0.426,1.094,1.2847499999999998,120.482,2.544,1.998,430.815,16.244,2.745,4.114,6.897,0.0,0.0,0.0,0.043,5.307,0.507,0.0,N V R INC,11.0,1.0,1531.0,1682.47998,19553.0,-0.001466,3913.0,1670.93994,1699.30005,1687.75,-0.003859,-0.000273,-0.004641,35.0,0.0,0.0,2.0,6583544.16174,-0.0014659011088132,-0.001466,6636973.31695,0.071571931559052,32897531.048940003,0.0202701976459344,0.0101158439380482,-0.031231773629821564,0.021708866831411613,0.005598,0.016178,-0.003131,0.0574019999999999,0.005598,1684.94995,0.9985340988911868,-0.2257172187942288,0.0114738586096149,0.12,1.378421052631579,3.194736842105263,0.204,6583544.16174,15.700083784698622,-0.050461881752328575,0.002105
2015-12-31,2540,NVR,29.262,0.204,10.334,19.203,20.145,20.145,20.145,1.301,26.567,0.003,0.07,0.12,0.116,0.205,0.111,0.075,0.243,0.295,0.32,0.379,0.295,0.21,0.295,0.245,0.211,0.409,0.667,0.333,0.333,0.333,0.042,0.042,0.39,0.089,0.2785,0.242,1.012,0.0,0.28,0.471,0.827,0.622,0.15,0.926,24.72,0.499,0.514,0.416,1.059,14.868,22.734,0.426,1.094,1.2847499999999998,120.482,2.544,1.998,430.815,16.244,2.745,4.114,6.897,0.0,0.0,0.0,0.043,5.183,0.495,0.0,N V R INC,11.0,1.0,1531.0,1643.0,13387.0,-0.003965,3913.0,1634.03003,1650.0,1646.09998,-0.008181,-0.002015,-0.009412,35.0,0.0,0.0,2.0,6429059.0,-0.0039647658386031,-0.003965,6663526.11652,0.0781497649883844,21994841.0,0.0196686323834796,0.0119731374109097,-0.031231773629821564,0.021708866831411613,-0.000279,-0.0104519999999999,-0.005264,0.031181,-0.000279,1720.0,0.9552325581395348,-1.1844771250054564,0.0115477970487204,0.23,1.26,3.2122727272727274,0.204,6429059.0,15.676338740247681,-0.05084970362010999,-0.001466
2016-01-31,2541,NVR,29.239,0.204,10.334,19.296,20.243,20.243,20.243,1.3,26.547,0.003,0.07,0.12,0.116,0.205,0.111,0.075,0.243,0.295,0.32,0.379,0.295,0.21,0.295,0.245,0.211,0.409,0.667,0.333,0.333,0.333,0.042,0.042,0.39,0.089,0.2785,0.242,1.012,0.0,0.28,0.471,0.827,0.622,0.15,0.926,24.72,0.499,0.514,0.416,1.059,14.868,22.734,0.426,1.094,1.2847499999999998,120.482,2.544,1.998,430.815,16.244,2.745,4.114,6.897,0.0,0.0,0.0,0.043,5.179,0.497,0.0,N V R INC,11.0,1.0,1531.0,1651.0,31940.0,0.014159,3891.0,1612.96497,1656.23999,1643.80005,0.024547,0.022985,0.02476,35.0,0.0,0.0,2.0,6424041.0,0.0141589426628256,0.014159,6456450.0,0.100364906411418,52732940.0,0.0129742160468024,0.02057738969655,-0.031231773629821564,0.021708866831411613,0.003755,0.033581,-0.032578,-0.08366,0.003755,1720.0,0.9598837209302326,0.1629678088028913,0.0118923227126942,0.26,1.1857894736842105,3.3626315789473686,0.204,6424041.0,15.675557916904681,-0.04400053447850194,-0.003965
2016-02-29,2542,NVR,25.596,0.194,10.785,17.194,18.191,18.191,18.191,1.229,31.236,0.0,0.074,0.125,0.121,0.207,0.117,0.078,0.266,0.324,0.352,0.365,0.324,0.237,0.324,0.245,0.211,0.426,0.674,0.326,0.326,0.326,0.042,0.042,0.353,0.089,0.2785,0.238,0.924,0.0,0.28,0.47,0.827,0.622,0.159,0.91,25.538,0.484,0.507,0.409,1.03,16.223,24.916,0.426,1.094,1.2847499999999998,114.537,2.692,2.125,480.822,17.933,2.812,4.172,6.897,0.0,0.0,0.0,0.074,5.127,0.48,0.0,N V R INC,11.0,1.0,1531.0,1637.0,29010.0,0.006524,3881.0,1619.28003,1639.5,1627.0,-0.005893,0.001118,-0.008121,35.0,0.0,0.0,2.0,6353197.0,0.0065236443502256,0.006524,6370168.1543499995,0.0787880300549479,47489370.0,0.0297120374780702,0.012243743581283,-0.031231773629821564,0.021708866831411613,0.009898,0.043797,0.0219289999999999,-0.0156429999999999,0.009898,1720.0,0.9517441860465116,0.9136099982158512,0.0120414620853763,0.31,1.046,3.559,0.194,6353197.0,15.664468708740042,-0.02392778240494875,0.014159
2016-03-31,2543,NVR,27.088,0.194,10.785,18.196,19.251,19.251,19.251,1.301,33.057,0.0,0.074,0.125,0.121,0.207,0.117,0.078,0.266,0.324,0.352,0.365,0.324,0.237,0.324,0.245,0.211,0.426,0.674,0.326,0.326,0.326,0.042,0.042,0.353,0.089,0.2785,0.238,0.924,0.0,0.28,0.47,0.827,0.622,0.159,0.91,25.538,0.484,0.507,0.409,1.03,16.223,24.916,0.426,1.094,1.2847499999999998,114.537,2.692,2.125,480.822,17.933,2.812,4.172,6.897,0.0,0.0,0.0,0.074,5.426,0.508,0.0,N V R INC,11.0,1.0,1531.0,1732.40002,40000.0,-0.017167,3881.0,1715.32996,1767.68506,1760.23999,-0.000869,0.001595,-0.00204,35.0,0.0,0.0,2.0,6723444.47762,-0.0171672412631946,-0.017167,6395888.0,0.0807228019002209,69296000.8,0.0188853157650411,0.0121016256249228,-0.031231773629821564,0.021708866831411613,-0.020325,0.063759,0.0410239999999999,0.064507,-0.020325,1799.22998,0.9628563548057376,1.3666363918221889,0.0122220843280158,0.29,1.014090909090909,3.244545454545454,0.194,6723444.47762,15.721111152254055,-0.010653257649006487,0.006524
2016-04-30,2544,NVR,26.083,0.194,10.785,17.449,18.461,18.461,18.461,1.252,31.831,0.0,0.074,0.125,0.121,0.207,0.117,0.078,0.266,0.324,0.352,0.365,0.324,0.237,0.324,0.245,0.211,0.426,0.674,0.326,0.326,0.326,0.042,0.042,0.353,0.089,0.2785,0.238,0.924,0.0,0.28,0.47,0.827,0.622,0.159,0.91,25.538,0.484,0.507,0.409,1.03,16.223,24.916,0.426,1.094,1.2847499999999998,114.537,2.692,2.125,480.822,17.933,2.812,4.172,6.897,0.0,0.0,0.0,0.074,5.225,0.487,0.0,N V R INC,11.0,1.0,1531.0,1661.29004,25247.0,-0.002408,3897.0,1641.005,1668.58997,1664.0,-0.004465,-0.003775,-0.005063,35.0,0.0,0.0,2.0,6474047.28588,-0.0024079804717473,-0.002408,6723444.47762,0.0833226186168057,41942589.63988,0.0300630917175889,0.0112823039186665,-0.031231773629821564,0.021708866831411613,-0.017777,-0.0709689999999999,-0.056901,0.08622,-0.017777,1799.22998,0.9233339030955898,-0.0180426447988959,0.0120989865050563,0.23,1.0371428571428571,2.98,0.194,6474047.28588,15.683312017408289,-0.01038945091494281,-0.017167
2016-05-31,2545,NVR,28.192,0.186,9.824,16.865,17.916,17.916,17.916,1.261,42.551,0.001,0.076,0.129,0.124,0.208,0.12,0.08,0.274,0.333,0.365,0.365,0.333,0.238,0.333,0.245,0.211,0.436,0.677,0.323,0.323,0.323,0.042,0.042,0.317,0.089,0.2785,0.234,0.869,0.0,0.28,0.459,0.827,0.622,0.159,0.881,25.915,0.478,0.51,0.411,1.04,17.186,26.38,0.426,1.094,1.2847499999999998,124.9,2.471,2.096,418.912,16.819,2.894,4.276,6.897,0.0,0.0,0.0,0.099,5.375,0.49,0.0,N V R INC,11.0,1.0,1531.0,1733.0,20785.0,-0.002756,3897.0,1715.0,1747.98999,1739.80005,-0.000348,0.00328,-0.001,35.0,0.0,0.0,2.0,6753501.0,-0.002756397429922,-0.002756,6474047.28588,0.0754135671923248,36020405.0,0.0166696953857165,0.0124998541629387,-0.031231773629821564,0.021708866831411613,0.011549,0.051867,0.0262169999999999,-0.0582989999999999,0.011549,1799.22998,0.963189819680528,-0.0642618267655137,0.0122955898923168,0.27,0.99,2.8704761904761904,0.186,6753501.0,15.725571595054316,-0.0006917962419079604,-0.002408
2016-06-30,2546,NVR,28.962,0.186,9.824,17.325,18.405,18.405,18.405,1.295,43.713,0.001,0.076,0.129,0.124,0.208,0.12,0.08,0.274,0.333,0.365,0.365,0.333,0.238,0.333,0.245,0.211,0.436,0.677,0.323,0.323,0.323,0.042,0.042,0.317,0.089,0.2785,0.234,0.869,0.0,0.28,0.459,0.827,0.622,0.159,0.881,25.915,0.478,0.51,0.411,1.04,17.186,26.38,0.426,1.094,1.2847499999999998,124.9,2.471,2.096,418.912,16.819,2.894,4.276,6.897,0.0,0.0,0.0,0.099,5.522,0.503,0.0,N V R INC,11.0,1.0,1531.0,1780.33997,38418.0,0.026724,3897.0,1721.01001,1789.48999,1735.73999,0.013181,0.009829,0.013565,35.0,0.0,0.0,2.0,6937984.86309,0.0267243194925028,0.026724,6724390.52691,0.0822957854374192,68397100.96746,0.0210852210316018,0.0125453565470298,-0.031231773629821564,0.021708866831411613,0.029691,0.017533,-0.001226,0.030891,0.029691,1799.22998,0.9895010586695536,1.0786767534255417,0.0126501721187136,0.27,0.9127272727272728,2.880909090909091,0.186,6937984.86309,15.752521924769757,0.009509141157002743,-0.002756
